text,translation,in_toxic,toxicity,time,time_prediction,time_translation
&#8220;@itsDeSha__: I don't take people niggas bitches don't play about they niggas  specially they baby daddies &#128557;&#128514;&#128514;&#128514;&#8221;No BS,“@itsDeSha__: No acepto a la gente niggas las perras no juegan con ellos especialmente con los papás de bebés 😭😂😂😂” No BS,True,0.985503613948822,0.6804442405700684,0.040715932846069336,0.6397278308868408
&#8220;@kincade00: Rico full of shyt&#8221;full of money hoe,“@kincade00: Rico full of shyt”full of money hoe,False,0.23379293084144592,0.6042270660400391,0.03900504112243652,0.5652215480804443
&#8220;@lilduval: Is it me or does Kim kardashian ain't looking as good no more&#8221;still look better then these so called bad bitches,“@lilduval: ¿Soy yo o Kim Kardashian ya no se ve tan bien? Todavía se ve mejor que estas llamadas perras malas,True,0.9191926121711731,0.6923770904541016,0.038709163665771484,0.6536674499511719
&#8220;@lovelyatotheb: @1Bcarter would love the Parkside sport girls dressed like Kobe all day everyday!&#8221; Let me see 1 of them hoes,“@lovelyatotheb: ¡@1Bcarter amaría a las deportistas de Parkside vestidas como Kobe todo el día todos los días!” Déjame ver 1 de ellos azadas,False,0.03820277750492096,0.646186351776123,0.05368995666503906,0.5924959182739258
&#8220;@lovelyatotheb: This guy said he's slept with 300 girls.. Oh ok let me puke now.&#8221;I know a girl that had 70 dudes slut/whore not hoe,&quot;@lovelyatotheb: Este tipo dijo que se acostó con 300 chicas... Oh está bien déjame vomitar ahora&quot;.,True,0.9355027079582214,0.7307863235473633,0.04647374153137207,0.6843118667602539
&#8220;@miilkkk: On a scale of 1-10 this bitch is literally a 6 http://t.co/A3rMyfNUS4&#8221;hahaha,“@miilkkk: En una escala del 1 al 10 esta perra es literalmente un 6 http://t.co/A3rMyfNUS4” jajaja,True,0.9627498388290405,2.366309404373169,0.04202461242675781,2.3242838382720947
&#8220;@muhlackk: I'm Trynna find a bitch with a fat ass&#8221;,“@muhlackk: Estoy tratando de encontrar una perra con un culo gordo”,True,0.9902033805847168,0.6078317165374756,0.009650945663452148,0.5981802940368652
&#8220;@najmaaa_ali: Lool I agree RT&#8220;@stopitfive_: the most fucked up show I ever watched was misfits&#8221;&#8221; wen Simone wifed that hoe was the saddest,“@najmaaa_ali: Lool estoy de acuerdo RT“@stopitfive_: el programa más jodido que he visto fue inadaptados”” cuando Simone se casó con esa perra fue la más triste,True,0.8108596205711365,0.7519958019256592,0.016063213348388672,0.7359321117401123
&#8220;@odlew11: Who clothes in the dryer? I'm tryna dry my clothes&#8221;throw them hoes out,“@odlew11: ¿Quién ropa en la secadora? Estoy tratando de secar mi ropa tirar las azadas,False,0.15078844130039215,0.6244339942932129,0.008736371994018555,0.6156971454620361
&#8220;@popitfor_tyrick: Bitch said I lie too much bitch you ain't worth telling the truth too&#8221;&#8252;&#65039;&#8252;&#65039;&#8252;&#65039;,&quot;@popitfor_tyrick: Perra dijo que miento demasiado perra tampoco vale la pena decir la verdad&quot;‼️‼️‼️,True,0.9883588552474976,0.6309018135070801,0.011295080184936523,0.6196062564849854
&#8220;@robbyohn: The Kimberley story is by far the scariest story I've ever heard! &#128513;&#8221; pussy,“@robbyohn: ¡La historia de Kimberley es con mucho la historia más aterradora que he escuchado! 😁” coño,True,0.8487059473991394,0.594871997833252,0.011014699935913086,0.5838563442230225
&amp; These bitches bound to get hurt cause a lot of these niggas be playing,Y estas perras se lastimarán porque muchos de estos niggas están jugando,True,0.9937372207641602,0.6256246566772461,0.013135671615600586,0.6124882698059082
&amp; ion have a bitch. So yeah. What's understood don't need to be explained.,&amp; ion tiene una perra. Así que sí. Lo que se entiende no necesita ser explicado.,True,0.964296817779541,0.5786926746368408,0.018537282943725586,0.5601551532745361
' All jokes aside  I'm goin thru it a niggah heart hurt smh . &#1043214; .,&quot;Todas las bromas a un lado estoy pasando por eso un corazón de niggah me dolió smh&quot;. 😉,True,0.8781631588935852,0.6635253429412842,0.017354726791381836,0.646169900894165
' And you know that I believe it  cause her pussy to mee... &#1041185;&#1041240; And she don't fuck with many niggahs  she don't fuck with any niggahs &#1041219; .,&#39; Y sabes que lo creo  haz que su vagina se encuentre ... 😉 y ella no jode con muchos niggahs  no jode con ningún niggahs 😍 .,True,0.9973178505897522,0.7064673900604248,0.02000117301940918,0.6864655017852783
' Annnie say fuck that niggah  he soo weak ! &#1041204; He can't tell that you a freak &#1041196; That you ain't lookin for love .... http://t.co/62URiSgiQ1,¡Annie dice que se joda ese niggah es tan débil! 󾌴 Él no puede decir que eres un bicho raro 󾌬 Que no estás buscando amor.... http://t.co/62URiSgiQ1,True,0.9973495006561279,0.7499485015869141,0.08166241645812988,0.668285608291626
' August Alsina Deserved that &#1043323;&#1043323;&#1043358; My niggah .,&#39;August Alsina se lo merecía 😂😂 Mi niggah.,True,0.7903534770011902,0.5843331813812256,0.008931159973144531,0.5754015445709229
' Babyy moaaaanin &#1041219;&#1041222; Got me zone'nn...... I want this bitch next to me  pussy like ecstasy &#1043215; .,Babyy moaaaanin 😍😍 Me tienes en la zona nn...... Quiero a esta perra a mi lado coño como éxtasis 💾.,True,0.9935677647590637,0.6465601921081543,0.009475469589233398,0.6370844841003418
' Bitch caught a body about a week ago ! Fuck with us and we get to tweekin hoe ! Run up on that niggah get to... http://t.co/av9YPjtwxn,¡La perra atrapó un cuerpo hace una semana! ¡Fóllate con nosotros y llegaremos a tweekin hoe! Corre hacia ese niggah ve a... http://t.co/av9YPjtwxn,True,0.9986312985420227,0.6377944946289062,0.008878469467163086,0.6289150714874268
' Broke Tf outta this niggah at 24 &#1041204;&#1041204;&#1041204; He stopped playen defense and all,&#39; Broke Tf outta this niggah at 24 󾌴 󾌴 󾌴 Detuvo la defensa de Playen y todo,True,0.8852138519287109,0.6036503314971924,0.012685537338256836,0.5909643173217773
' Cause these hoes ain't loyal ! These niggas ain't either &#1041233;  when it go down you callin for hitters that you... http://t.co/wmrUwTwuJE,¡Porque estas azadas no son leales! Estos niggas tampoco lo son cuando baja llamas a los bateadores que tú... http://t.co/wmrUwTwuJE,True,0.9355367422103882,0.5822131633758545,0.01599907875061035,0.5662133693695068
' Don't ask me if I'm in my " Feelings " cause I ain't no bitch I don't got those Tf . I'm sad  not in no fucking feelings .,No me preguntes si estoy en mis &quot;Sentimientos&quot; porque no soy una perra no tengo esos Tf. Estoy triste no en ningún puto sentimiento.,True,0.9853854775428772,0.5992221832275391,0.010065793991088867,0.589155912399292
' From Freshman Year to Senior year  this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu,&#39;Desde el primer año hasta el último año este realmente mi niggah comenzó a ser hermanos hace 4 años HOY. Es una locura... http://t.co/IIHcPFiyQu,False,0.6524659991264343,0.6042475700378418,0.00940561294555664,0.594841480255127
' Fuck her right in the pussy &#1041204;&#1041204;&#1041204;&#1041204;,&#39; Fóllala bien en el coño 😂😂😂😂,True,0.9957666397094727,0.6160297393798828,0.009472846984863281,0.6065564155578613
' Hate a female that got the mentality of a niggah .,Odio a una mujer que tiene la mentalidad de un negro.,True,0.9706347584724426,0.6948034763336182,0.02077484130859375,0.6740279197692871
' Have you ever had sex ina cherry red vet witha fat trap Niggah keep that pussy sooo wet &#1043359;&#1043291;&#1041185; .,&#39; ¿Alguna vez has tenido sexo en un veterinario rojo cereza con una trampa gorda?,True,0.9904494881629944,0.5926575660705566,0.01775383949279785,0.5749030113220215
' Hoes on my mind  I fuck hoes all the time . #FatTrel,&#39;Azadas en mi mente cojo azadas todo el tiempo. #FatTrel,True,0.9939016103744507,0.6139423847198486,0.01824665069580078,0.5956950187683105
' I ain't trippen off you no mo &#1041204;&#9995; I done dropped you &#1043360; Knocked 4owe &#1043359; I could Neva be a foo for a hoe &#1043357;&#1043357; I put... http://t.co/GAIElrPDIK,&#39; No voy a tropezarte contigo no más 😎✋ Terminé de dejarte 🎠 Golpeé 4 debo 🎟 Podría Neva ser un foo por una azada 🎝🎝 Puse ... http://t.co/GAIElrPDIK,False,0.43532299995422363,0.7162086963653564,0.019971609115600586,0.6962363719940186
' I just feel like my mouthpiece so cold &#1041185; I'll give lessons to every niggah that ever got turned down  for the low cost of $24.99 &#1043358; Hmu .,&#39; Siento que mi boquilla es tan fría 💾 Le daré lecciones a todos los niggah que hayan sido rechazados  por el bajo costo de $ 24.99 💾 Hmu .,False,0.5333530902862549,0.6921417713165283,0.06348109245300293,0.6286599636077881
' I told this niggah Maya Angelo died.... This niggah gon ask me " is that the Red Ninja Turtle ? &#1041204;&#1043473;&#1043357; Wtf .,&#39; Le dije a este niggah que Maya Angelo murió.... Este niggah me va a preguntar &quot;¿esa es la Tortuga Ninja Roja? 😉 Wtf .,True,0.9315563440322876,0.7098555564880371,0.06305813789367676,0.646796703338623
' I will never date a female with another niggah name on her lol . Wtf .,&#39;Nunca saldré con una mujer con otro nombre negro en su lol&#39;. Vaya.,True,0.9355785846710205,0.6669199466705322,0.05585527420043945,0.6110641956329346
' I wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful Yall really is .,&quot;Me pregunto si ustedes las mujeres alguna vez se sientan y piensan en lo azadas que son o lo infieles que son en realidad&quot;.,False,0.4429163634777069,0.6301681995391846,0.05025148391723633,0.57991623878479
' I'm hard to kill &#1041653;  I'm countin cake up with ma finest bitch &#1041636;&#1041636; . Take off her makeup and she still look like a finalist &#1041191;&#1043359; .,Soy difícil de matar 😉 estoy contando con mi mejor perra💾💾. Quítate el maquillaje y todavía parece una finalista 😍😍 .,True,0.8928449749946594,0.6261603832244873,0.05082440376281738,0.5753355026245117
' Indiana niggah you can tell from ma muhhfuckin grammar  I swear I got 3 hoes with me just like I'm Santa &#1041204;&#1043359; .,&#39;Indiana niggah puedes decirlo por la gramática ma muhhfuckin te juro que tengo 3 azadas conmigo como si fuera Santa 💾.,True,0.9639937281608582,0.6905560493469238,0.04079627990722656,0.6497592926025391
' Lemme find out you didn't answer my call cause you otp with that niggah &#1041204;,&#39; Déjame descubrir que no respondiste mi llamada porque te olvidaste de ese negro 😉,True,0.9386451840400696,0.6167559623718262,0.03774070739746094,0.5790145397186279
' Mann these hoes get nothin ! &#1041233; But some dick and instructions ! &#1041204; If she with mee she fucccccckn ! I said I... http://t.co/1FN2TegZHh,¡Mann estas azadas no consiguen nada! 󾍑 ¡Pero un poco de polla e instrucciones! 󾌴 Si ella conmigo ella jode! Dije que... http://t.co/1FN2TegZHh,True,0.9931411147117615,0.6303877830505371,0.03925609588623047,0.5911307334899902
' Nah I ain't no hoe niggah  no bitch niggah  rich Niggah with the shits Niggah Getchu chipped niggah .,&#39; Nah  no soy un niggah hoe  niggah niggah  un niggah rico con la mierda Niggah Getchu niggah astillado .,True,0.9942998886108398,0.6272964477539062,0.0390322208404541,0.5882635116577148
' Niggah said " my girl off limits thirsty niggahs stay out her inbox " But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q,Niggah dijo &quot;mi chica está fuera de los límites los negros sedientos se quedan fuera de su bandeja de entrada&quot; Pero la perra se parece a Kunta Kintes... http://t.co/VeqZF9IK6Q,True,0.9848251938819885,0.694082498550415,0.043219804763793945,0.6508610248565674
' Niggahs stay thinkin I want they girl &#1041204;&#1041204;&#1041204;&#1041204;&#9995; Not nevvvvva niggah .,Los niggahs se quedan pensando que quiero a esa chica 😉 No nevvvvva niggah.,True,0.9438591599464417,0.6306769847869873,0.03794550895690918,0.5927309989929199
' No FEELINS for a hoe that ain't ma main thang  ma niggahs on the same thang &#1043359; all ma niggahs gangbang ... http://t.co/pc0fcynoFU,&#39; No hay SENTIMIENTOS por una azada que no es mi cosa principal mis niggahs en la misma cosa todos mis niggahs gangbang... http://t.co/pc0fcynoFU,True,0.891527533531189,0.726093053817749,0.03887224197387695,0.6872203350067139
' See I gotta get this money ma palms itchin  niggahs gossip like hoes most of them bitches .,&#39;Mira tengo que conseguir este dinero en las palmas de las manos los niggahs chismean como azadas la mayoría de ellos son perras.,True,0.993035078048706,0.7075598239898682,0.038541555404663086,0.669018030166626
' She herd I was a dope boy  I herd she was a gold digger &#1043359;  all I know is she a real bitch  so I fuck her like a real niggah .,Ella sabía que yo era un chico tonto sabía que ella era una cazafortunas todo lo que sé es que ella es una verdadera perra así que la cojo como un verdadero niggah.,True,0.9966903924942017,0.7508773803710938,0.03818559646606445,0.7126913070678711
' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA,&#39; Ese negro que agarra el cable AUX y comienza a tocar música de culo débil,True,0.9602223634719849,0.7122950553894043,0.0386195182800293,0.6736748218536377
' Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .,&#39; Waaaaittt niggah holllll&#39;up ✋ estos niggahs vienen a la ciudad a ser esposa y mis viejas zorras 😍😍.,True,0.9820228219032288,0.7061858177185059,0.04643988609313965,0.6597447395324707
' You gottttta be a mad a madddd niggah &#1041204;&#1041204;&#1041204; Sayin ma name ? I must've got you madddddd niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1043359;&#9995;,¿Tienes que ser un niggah loco loco 😂😂😂 diciendo mi nombre? Debo tenerte madddddd niggah,True,0.9755315780639648,0.6930708885192871,0.042150259017944336,0.6509199142456055
'Every bitch got a fat ass or she $3000 from it' #RNS,&#39;Cada perra tiene un culo gordo o ella $ 3000 de eso&#39; #RNS,True,0.9963045120239258,0.6455254554748535,0.03953909873962402,0.6059856414794922
'Views from the 6' gon be Instagram picture titles for a while...brace yaself my nigs,&#39;Vistas desde el 6&#39; van a ser títulos de fotos de Instagram por un tiempo... prepárense mis nigs,False,0.5911778211593628,0.6917719841003418,0.03708982467651367,0.6546816825866699
*pregnant crazy bitch wus the answer we were looking for...,*perra loca embarazada era la respuesta que buscábamos...,True,0.9942424893379211,0.7251749038696289,0.03706192970275879,0.6881122589111328
1 loyal girl &gt; 1OO hoes,1 chica leal &gt; 100 azadas,False,0.03202236443758011,0.6556246280670166,0.03634524345397949,0.619279146194458
1 more day bitches!!!!,1 dia mas perras!!!!,True,0.9831830263137817,0.6947057247161865,0.09680771827697754,0.5978975296020508
2 year starting on me on the street... so i put a fag out on him. #funnyguy,2 años empezando conmigo en la calle... así que le puse un maricón. #Chico divertido,False,0.5854833722114563,0.6985604763031006,0.01563119888305664,0.6829288005828857
20k tweets hoe I'd like to thank all my supportive fans &#9996;&#65039; more tweets to come.,20k tweets azada me gustaría agradecer a todos mis fans que me apoyan ✌️ más tweets por venir.,False,0.00334042776376009,0.7564265727996826,0.018827438354492188,0.7375984191894531
37- no i dont like hoes,37- no no me gustan las azadas,False,0.21052974462509155,0.7749209403991699,0.03742814064025879,0.7374918460845947
416 we know ya bitch @kendricklamar,416 te conocemos perra @kendricklamar,True,0.9501571655273438,0.6059472560882568,0.038748979568481445,0.5671977996826172
@21Cvasquez little bitch your ass is getting tased when I get home,@21Cvasquez pequeña perra te están electrocutando el culo cuando llego a casa.,True,0.9982863068580627,0.6871147155761719,0.03911876678466797,0.6479952335357666
@Air_Zeke_12 hell yeah I got bokoo hoes when I had my fro,@ Air_Zeke_12 diablos sí tengo azadas bokoo cuando tenía mi fro,False,0.4310002624988556,0.634662389755249,0.037889719009399414,0.5967721939086914
@Alan_Casillas lol bitches from riverside to LA ahah,@Alan_Casillas lol perras de riverside a LA ahah,True,0.8869495391845703,1.613199234008789,0.03786158561706543,1.5753369331359863
@Alan_Casillas nah i thought u had to bitches lol didnt know peters girl was one of them lmao,@Alan_Casillas nah pensé que tenías que perras lol no sabía que la chica de Peters era una de ellas lmao,True,0.8710923790931702,0.6293532848358154,0.038934946060180664,0.5904176235198975
@Alan_Casillas niggah lol i had 6 beers before i went to the bar then had 4 beers at the bar then got a 12pck on the way home lool,@Alan_Casillas niggah lol tomé 6 cervezas antes de ir al bar luego tomé 4 cervezas en el bar y luego compré 12 pck de camino a casa lool,False,0.5443411469459534,0.6860213279724121,0.03879046440124512,0.6472299098968506
@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit,@Alejandro_Bihhh @CapoDaAssHole Estoy en esta azada como esta todas las noches solo tuiteando estupideces,True,0.9824391603469849,0.7680978775024414,0.039031267166137695,0.7290661334991455
@AlexisDiamond_ bitch stop fucking playin with me you know wtf I'm talkin about,@AlexisDiamond_ perra deja de jugar conmigo ¿sabes de qué estoy hablando?,True,0.9974691867828369,0.7759220600128174,0.03753352165222168,0.7383878231048584
@AlexisMota29 this niggah be lying &#128514;,@AlexisMota29 este negro está mintiendo 😂,True,0.9300958514213562,0.6043691635131836,0.037650108337402344,0.566718578338623
@AmericaAnti You're dismissed bitch. Not in the mood for fucktards this morning. #Blocked @Darknight420,@AmericaAnti Estás despedida perra. No estoy de humor para idiotas esta mañana. #Bloqueado @Darknight420,True,0.996928870677948,0.6218364238739014,0.04093217849731445,0.5809035301208496
@BallOut057 I'm otp bitch hold on,@BallOut057 Soy una perra otp espera,True,0.9850167036056519,0.6172454357147217,0.03793215751647949,0.5793123245239258
@BarneyFranken @jennykutner @Salon salon is is chuck full of butthurt liberal retards,@BarneyFranken @jennykutner @Salon el salón está lleno de retrasados liberales a tope,True,0.9463127255439758,0.6288948059082031,0.03857564926147461,0.5903177261352539
@BlakkHoodie_562 always eatin good wit my niggah and good lookin on the cd my boy got some heat now i can bump some bangers,@BlakkHoodie_562 siempre come bien con mi niggah y se ve bien en el CD mi chico tiene algo de calor ahora puedo tocar algunos bangers,True,0.9168711304664612,0.6293752193450928,0.04023575782775879,0.5891389846801758
@Briscoefunnyguy @_KaeeJones I gotta see that hoe in person cause I'm sleeping on that hoe for now,@Briscoefunnyguy @_KaeeJones Tengo que ver esa azada en persona porque estoy durmiendo en esa azada por ahora,False,0.15110380947589874,0.6315934658050537,0.03737497329711914,0.5942180156707764
@CDNBallJunkie I jus wanna let you know OKC trash IBAKA ain't shit y'all ain't goin nowhere without Harden,@CDNBallJunkie Solo quiero que sepan basura de OKC IBAKA no es una mierda no irán a ninguna parte sin Harden,True,0.9192626476287842,0.6354396343231201,0.03834199905395508,0.5970971584320068
@CDNBallJunkie Spurs bitch that's the team you dont want no problems,@CDNBallJunkie Spurs perra ese es el equipo no quieres problemas,True,0.9807963371276855,0.6692085266113281,0.03770852088928223,0.6314992904663086
@CallMeRenee_ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039; my bad bitch im logged in on everybody shit,@CallMeRenee_ 😂😂😂😩✌️ mi perra mala estoy conectado a la mierda de todos,True,0.9943418502807617,0.7034523487091064,0.03689384460449219,0.6665575504302979
@CallMeRenee_ wussup bitch,@CallMeRenee_ qué mierda perra,True,0.981569766998291,0.6995120048522949,0.03781747817993164,0.6616940498352051
@CapoDaAssHole @Alejandro_Bihhh lmaooo I wanted them hoes she was suppose to hold em,@CapoDaAssHole @Alejandro_Bihhh lmaooo quería esas azadas que se suponía que debía sostenerlas,False,0.6852898001670837,0.6792314052581787,0.037662506103515625,0.6415679454803467
@CapoDaAssHole @Alejandro_Bihhh lmaooo niggas ain't but hoes is I think I'm winning,@CapoDaAssHole @Alejandro_Bihhh lmaooo niggas no son pero azadas es que creo que estoy ganando,True,0.9449004530906677,0.6227495670318604,0.037757158279418945,0.5849916934967041
@CapoDaAssHole @Alejandro_Bihhh whatever turn them hoes on z-Ro ain't gone get the bitch wet,@capodaasshole,True,0.984639048576355,0.6947438716888428,0.037275075912475586,0.6574680805206299
@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap,@CapoDaAssHole Cojo con Takeoff nigga me subo a la perra y simplemente rompo,True,0.9988490343093872,0.6303970813751221,0.03925585746765137,0.5911405086517334
@CapoDaAssHole naw where can I see that hoe at,@CapoDaAssHole ¿dónde puedo ver esa azada?,False,0.5326716303825378,0.6110575199127197,0.0387725830078125,0.5722835063934326
@CarelessOne92 I'm not Hollywood at all my nig u brought me to twitter n bounced,@CarelessOne92 No soy Hollywood en absoluto mi nig me trajiste a Twitter y rebotaste,False,0.3997352123260498,0.632479190826416,0.038949012756347656,0.593529224395752
@CarelessOne92 he a real nigga tho that bitch know her place,@CarelessOne92 él es un verdadero negro aunque esa perra conoce su lugar,True,0.9944228529930115,0.6241812705993652,0.03957533836364746,0.5846054553985596
@CarelessOne92 weeknd make muzik for the hoes b im tryna meet these women he be talkin bout,@CarelessOne92 fin de semana hacer muzik para las azadas b estoy tratando de conocer a estas mujeres de las que está hablando,False,0.27135875821113586,0.6815364360809326,0.0374755859375,0.6440603733062744
@CassiusClay_232 Lebron brought the bitch down to his knees chill,@CassiusClay_232 Lebron hizo que la perra se pusiera de rodillas.,True,0.9865819215774536,0.6325926780700684,0.038858652114868164,0.593733549118042
@CeeRoss shoulda told her yeah if I can take you home for pussy lol,@CeeRoss debería haberle dicho que sí si puedo llevarte a casa por el coño jajaja,True,0.9509978890419006,0.6711530685424805,0.03655648231506348,0.6345961093902588
@Chicago_Rose1 Dunleavy my cracker ass honkie,@Chicago_Rose1 Dunleavy mi honkie cracker culo,True,0.9801231026649475,0.6724956035614014,0.04042530059814453,0.6320700645446777
@Chykalet naw u just retarded kinfolk lol,@Chykalet no solo eres un pariente retrasado jajaja,True,0.9529192447662354,0.6310863494873047,0.03684282302856445,0.5942428112030029
@CiscoAllDay and btw don't ever bring up past hoes wit yo ol lady I took that L in HS tryna be semi honest smh,@CiscoAllDay y por cierto nunca mencionen azadas pasadas con su vieja señora. Tomé esa L en HS tratando de ser semi honesto smh,False,0.2956751585006714,0.6289939880371094,0.037139892578125,0.5918533802032471
@CoolStoryIsaac hahaha thanks bitch!! &#128514;,@CoolStoryIsaac jajaja gracias perra!! 😂,True,0.9887542724609375,0.650223970413208,0.03719949722290039,0.6130239963531494
@CoolStoryIsaac thisty hoe,@CoolStoryIsaac esta azada,False,0.20588459074497223,0.623089075088501,0.036863088607788086,0.5862250328063965
@Cotton_Candy9 lmaoooo aye people person so you know lil Rico got hoes hahaha,@Cotton_Candy9 lmaoooo sí gente así que sabes que lil Rico tiene azadas jajaja,False,0.09664004296064377,0.6427593231201172,0.0369417667388916,0.6058168411254883
@CuteCIothes @xo_shelbie go buy them bitches,@CuteCIothes @xo_shelbie ve a comprarles perras,True,0.9586682319641113,0.6002750396728516,0.0381474494934082,0.5621271133422852
@Daa_Boy_Rell @sluttyboy_kush @keem_Escobar you. A bitch too,@Daa_Boy_Rell @sluttyboy_kush @keem_Escobar usted. una perra también,True,0.994993269443512,0.6231658458709717,0.04019594192504883,0.5829689502716064
@Dalton_ryann laying in bed bout to pass out 630 is gonna be a bitch,@Dalton_ryann acostado en la cama a punto de desmayarse 630 va a ser una perra,True,0.9906368851661682,0.6446020603179932,0.03744077682495117,0.6071608066558838
@DarkLiquaNigga_ nigga grow some balls and concentrate pussy!!,¡¡@DarkLiquaNigga_ nigga crece algunas pelotas y concéntrate en el coño!!,True,0.9942991733551025,0.7005758285522461,0.04027962684631348,0.6602959632873535
@DaveSwerve boy look like a Slave on that hoe,@DaveSwerve chico parece un esclavo en esa azada,True,0.9005118012428284,0.635784387588501,0.03877401351928711,0.5970103740692139
@DetroitPlayer @prettytreazure gotta be atleast 5'10 to call me a bitch lol,@DetroitPlayer @prettytreazure tiene que medir al menos 5&#39;10 para llamarme perra jajaja,True,0.8987365961074829,0.8074898719787598,0.03796863555908203,0.7695207595825195
@DougBenson hey you bitch you should get the @lucasbros on your show. They'd be perfect for it! I'm kidding about the bitch part.,@DougBenson oye perra deberías tener a @lucasbros en tu programa. ¡Serían perfectos para eso! Estoy bromeando sobre la parte de la perra.,True,0.9939804077148438,0.7349257469177246,0.038292646408081055,0.6966326236724854
@Dranumaya wrong maybe you been dealing with pussies but I don't put up with that crap. If I f*** up telling me I f***** up. Keep it real,@Dranumaya está equivocado tal vez has estado lidiando con maricas pero no soporto esa basura. Si la cago diciéndome que la cago. Se realista,True,0.9783726334571838,0.6687970161437988,0.03788924217224121,0.6309070587158203
@Dre_thinks lol lil bitch,@Dre_thinks lol pequeña perra,True,0.9211576581001282,0.6102643013000488,0.036768198013305664,0.5734953880310059
@DreadHeadxx bitch hallon,@DreadHeadxx perra hallon,True,0.9744589924812317,0.7333707809448242,0.03725147247314453,0.6961188316345215
@EVBY_HATES_ASH that bitch wants everybody out though.. thats the same shit she did to me at one point,@EVBY_HATES_ASH esa perra quiere que todos salgan... esa es la misma mierda que me hizo en un momento,True,0.9936943650245667,0.6781086921691895,0.039823293685913086,0.6382849216461182
@ElaineeEspinoza *you're *bitch,@ElaineeEspinoza *eres *perra,True,0.9954538345336914,0.6035411357879639,0.036974191665649414,0.5665662288665771
@FixItJESUSx just be a hoe then,@FixItJESUSx solo sé una azada entonces,True,0.7964493632316589,0.6022157669067383,0.036966562271118164,0.5652487277984619
@FlightYung that's what I call a crash dummy hoe,@FlightYung eso es lo que yo llamo una azada ficticia de choque,False,0.4169192910194397,0.6339278221130371,0.03807663917541504,0.5958507061004639
@GorgeousCamry_ @itsDeSha__ man get yo bitch ass out my mf mentions man with all tht bs u trippin,@GorgeousCamry_ @itsDeSha__ hombre saca tu culo de perra mi mf menciona hombre con todas esas cosas,True,0.9970940351486206,0.6544277667999268,0.03921198844909668,0.6152153015136719
@GorgeousCamry_ bitch fck all lay wat you wanna do,@GorgeousCamry_ perra joder todo lo que quieres hacer,True,0.9847087860107422,0.6308627128601074,0.03737616539001465,0.5934860706329346
@GorgeousCamry_ fight or nah dumb bitch &#128530;,@GorgeousCamry_ lucha o no perra tonta 😒,True,0.93247389793396,0.6222145557403564,0.03924679756164551,0.5829668045043945
@HeelsOverSneaks smh. U so retarded. Lol,@HeelsOverSneaks smh. Eres tan retrasado. Jajaja,True,0.9598938226699829,0.6058402061462402,0.037273406982421875,0.5685656070709229
@Honey_GotBunns bitch you know you won't this &#128526;&#128131;&#128588;&#128514;,@Honey_GotBunns perra sabes que no lo harás 😎💃🙌😂,True,0.9836295247077942,0.6965799331665039,0.03764462471008301,0.6589348316192627
@Hovaa_ that's very logical because bitches love using my face as a toilet,@Hovaa_ eso es muy lógico porque a las perras les encanta usar mi cara como baño,True,0.9825860261917114,0.6730151176452637,0.038390398025512695,0.6346242427825928
@Huntermoore drunk bitch used to eat my ass its relaxing,La perra borracha de @Huntermoore solía comerme el culo es relajante,True,0.9974568486213684,0.7071526050567627,0.0379638671875,0.6691880226135254
@ICBC_World214 that hoe out now,@ICBC_World214 esa azada ahora,False,0.1257660984992981,0.6659238338470459,0.03716444969177246,0.628758430480957
@IIXIXIII bruhhh I'm joking... Don't pop trunk on me I'm just a bitch ass niiiieeegggaaa,@IIXIXIII bruhhh estoy bromeando... No me rompas el baúl solo soy una perra niiiieeegggaaa,True,0.9945336580276489,0.6527712345123291,0.03816866874694824,0.6146020889282227
@IMTHATGUY_DHuck Happy Birthday pussy. Have a good one,@IMTHATGUY_DHuck Feliz cumpleaños coño. Tener una buena,True,0.9856122732162476,0.6153562068939209,0.03929781913757324,0.5760576725006104
@ISmashedYoGurl @Jonathan_Scott_ ahhh stupid bitch!,@ISmashedYoGurl @Jonathan_Scott_ ¡ahhh perra estúpida!,True,0.9960428476333618,0.6388413906097412,0.0393826961517334,0.5994577407836914
@IdiotOlympics @ForTheMen fuck her right in the pussy,@IdiotOlympics @ForTheMen follarla justo en el coño,True,0.9982499480247498,0.6285698413848877,0.03647589683532715,0.5920932292938232
@Iemonaids I'd pop dat lemon for some real pussy.,@Iemonaids Le daría ese limón por un coño de verdad.,True,0.9894980192184448,0.6164393424987793,0.039613962173461914,0.576824426651001
@Iemonaids Id break that little bitches finger,@Iemonaids Me rompería el dedo de esa perra,True,0.9986649751663208,0.6221985816955566,0.03845047950744629,0.583747386932373
